AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
38.184391,97.638977,68.57,41.300003,69.782204,57.369999,51.950001,192.929993,19.489162,2.75,140.004761,299.070007,92.357826,18.858679,71.871658,237.009995,321,1146.589966,82.360001,17.57,61.992416,73.910004,154.399994,24.519749,116.699707,20.233534,31.972593,67.083839,46.312923,49.723473,59.52,39.849998,21.275715,76.555115,18.555174,34.285,99.130913,548.803284,560.27002,50.06459,47.141178,71.43,193.419998,64.18,28.015005,82.202377,163.333328,74.351898,52.786289,45.490002,44.290001,69.346878,41.68,70.564026,36.404034,31.637096,113.893829,33.033333,40.970757,31.82,23.76301,52.369999,54.144287,36.887318,85.443764,17.931839,174.899994,39.022427,51.041782,81.467033,63.761894,392.799988,38.288647,35.109055,3.289215,40.77,51.751667,28.313501,25.27,41.417324,51.740002,120.559998,61.320671,58.790001,110.849998,55.672359,78.204979,96.125702,163.29277,28.08461,38.281956
39.179256,98.569885,70.120003,43.602249,72.283607,57.540001,52.619999,191.360001,20.174114,2.8,140.524612,305.459991,94.44223,19.215048,75.238869,238.770004,321.079987,1206.209961,82.5,17.950001,62.675175,74.25,158.389999,24.970892,117.024399,20.561235,32.280632,67.591431,47.152695,50.113586,60.57,40.970001,21.667795,80.575836,18.911592,34.740002,97.204193,557.549255,567.869995,50.371033,47.070587,70.834999,192.580002,67.059998,29.244635,83.319481,165.266663,75.574036,54.71497,45.470001,44.470001,70.997337,41.650002,70.331924,38.193676,31.727077,134.606277,33.626667,41.771484,33.09,24.549538,53.549999,56.110001,37.491741,86.089088,18.74736,175.880005,39.690414,52.216908,81.909927,64.701385,393.720001,38.236546,34.309883,3.337872,40.98,53.783325,28.647179,26.450001,43.273392,52.810001,120.809998,61.806396,59.759998,112.639999,56.786514,80.817574,97.253479,165.346451,28.042721,39.397991
39.795147,99.847664,69.910004,43.690128,72.24826,57.77,51.810001,191.039993,20.283703,2.87,139.987457,305.720001,94.319061,19.552153,75.317383,236.539993,321.25,1198.52002,84.580002,18.17,62.596016,73.699997,161.690002,25.083679,117.814064,20.653667,32.045071,66.945419,47.191307,50.254028,60.889999,40.959999,21.75034,81.486176,18.89871,34.834999,95.451057,553.699829,563.77002,50.467346,46.945099,71.415001,194.330002,67.970001,29.502596,83.631866,165.279999,75.83934,55.267986,45.5,44.549999,72.164513,41.93,70.378342,38.282265,31.862047,134.695282,33.743332,42.207432,33.509998,24.716879,53.59,55.487144,37.728249,85.28019,19.063971,175.860001,39.791889,52.272861,81.620323,64.478844,395.26001,38.482857,34.555084,3.386529,41.16,55.621033,28.764946,25.83,43.639385,54.279999,119.910004,61.459446,59.560001,112.980003,57.458549,82.772888,96.605606,164.911346,28.277309,39.424751
40.458405,99.117538,71.07,43.452869,73.494514,58.240002,52.23,191.300003,20.16498,2.83,138.991013,302.809998,93.760063,19.215048,74.462494,241.960007,322.059998,1097.699951,83.459999,18.09,62.813709,73.839996,158.440002,24.646069,119.814651,20.905746,31.347462,65.911789,46.805218,50.456886,60.849998,40.639999,21.98559,79.551697,18.98889,34.575001,95.22541,552.592834,564.190002,50.222179,47.388237,72.144997,191.410004,67.760002,29.70038,83.736015,165.333328,77.696243,55.323303,44.73,43.880001,72.346878,41.52,69.23632,37.989902,31.520123,137.799652,33.346668,42.323097,33.369999,24.54117,53.75,54.682858,37.684452,85.498299,19.313421,177.110001,39.952541,52.272861,82.386902,63.547619,372.390015,38.10392,34.832069,3.386529,41.279999,55.79649,27.92094,25.92,43.918224,55.209999,120.110001,61.459446,58.790001,114.099998,57.68845,82.156715,96.533623,161.212982,28.042721,39.02354
40.032021,99.35482,71.370003,43.962536,74.510994,58.32,51.84,189.889999,20.64901,2.8,137.71727,296.519989,94.830681,20.062628,75.640144,237.699997,319.549988,1095.339966,81.970001,17.98,62.536644,73.889999,159.309998,24.853592,119.770767,21.132618,31.32934,66.56411,50.579357,50.254028,61.130001,40.73,22.117662,78.755119,19.083359,34.939999,92.040237,544.425293,555.950012,50.651211,47.925491,72.055,186.369995,67.720001,29.220003,84.001099,168.456665,76.587784,56.187401,44.91,44.040001,72.711639,41.290001,69.542717,38.618931,33.427711,134.932556,33.056667,42.58112,33.709999,24.89259,53.470001,54.34,37.842125,84.843933,19.313421,177.460007,40.39222,52.720516,82.52317,63.621769,368.51001,38.260227,34.809364,3.39626,41.25,56.22131,28.009266,26.07,44.554348,54.110001,118.660004,62.282211,59.240002,111.589996,58.05983,83.208328,97.901367,156.409515,28.562183,39.397991
40.875294,99.638954,72.099998,44.12949,74.90873,59.200001,52.630001,193.139999,20.630745,2.76,138.93898,296.640015,96.469788,19.821838,76.442688,236.899994,323.470001,1097.75,84.029999,18.23,63.209507,74.510002,158.589996,24.984425,120.288429,21.225046,31.827635,67.206955,50.811012,51.486771,62.110001,40.799999,21.981462,79.712883,19.285187,34.990002,92.81266,540.555908,551.690002,50.887611,51.101959,72.955002,189.869995,68.400002,29.271938,84.379776,169.550003,76.843567,55.876328,45.869999,44.540001,72.574852,42.779999,69.867683,38.548061,34.04858,133.133209,33.493332,43.328461,33.349998,24.825655,53.5,54.757141,37.815853,84.344055,19.399775,179.610001,40.223118,53.216145,82.455009,58.16613,376.940002,38.786018,35.168083,3.357334,41.59,57.384872,27.636332,26.120001,44.36264,55.66,122.080002,63.342892,59.810001,117.290001,58.935242,80.406792,99.964966,155.513245,27.690823,39.2286
40.932148,99.923126,71.599998,44.147068,74.581688,59.419998,52.389999,193.809998,20.484621,2.78,138.85231,299.859985,94.527496,19.889259,74.18335,236.539993,320.75,1094.609985,83.910004,18.52,62.348637,74.669998,156.369995,24.880667,120.832489,21.283863,32.117554,67.121872,51.756962,51.744247,61.560001,40.939999,22.088772,80.718071,19.122004,34.73,92.387375,539.528748,551.820007,50.765041,50.52549,72.580002,186.350006,69.32,29.064215,84.076843,166.67334,75.754051,55.302563,46.599998,45.25,71.97303,43.759998,70.099785,38.220249,33.976593,133.222183,36.130001,43.310669,33.009998,24.767086,53.110001,54.880001,37.053741,83.435165,18.987217,179,40.02018,53.51992,82.44651,57.0783,377.839996,38.563393,35.322475,3.367066,41.869999,55.297829,27.812984,26.16,44.35392,54.18,121.75,63.689831,59.799999,115.93,59.174004,80.267097,100.732819,156.369278,28.151638,38.880882
41.529076,99.758133,71.699997,44.305237,75.235756,59.400002,52.369999,195.800003,20.667276,2.76,141.853088,305.109985,96.602425,20.149313,74.942276,247.580002,327.869995,1120.02002,87.599998,18.68,62.754333,74.730003,146.619995,23.888147,120.814919,21.132618,33.123215,67.225868,51.785923,52.126549,61.849998,41.259998,22.241478,81.552567,19.083359,35.035,92.882072,545.990967,558.22998,49.977039,50.831371,73.589996,188.270004,70.959999,28.787247,85.089813,169.66333,76.85305,55.655117,45.740002,44.279999,72.875786,43.299999,71.083969,38.530338,34.102566,134.991867,35.919998,43.497505,33.09,24.859121,53.950001,55.324287,36.922363,84.598518,19.207884,180.089996,40.163933,53.424007,82.591301,57.160717,385.970001,38.989712,35.404537,3.39626,42,56.304409,28.264429,26.1,44.929043,54.830002,124.080002,63.432102,60.470001,116.940002,59.934429,80.217819,101.404709,156.99588,28.478397,38.934383
41.159542,100.555595,71.699997,44.059189,75.085472,58.990002,53.57,194.919998,20.585079,2.73,141.27034,312.01001,96.924568,19.850733,75.160355,250.339996,324.589996,1167.359985,86.120003,18.58,62.398117,74.849998,146.679993,23.892664,120.253326,21.132618,33.259106,67.216415,51.303299,52.017323,61.509998,41.139999,22.365294,81.988792,19.079065,34.919998,93.74131,548.783325,561.289978,49.618053,50.772549,76.095001,188.039993,71.059998,28.830524,85.875572,171.446671,76.028816,55.433903,46.459999,44.93,72.930473,43.18,71.622498,38.43288,33.9856,133.400116,35.669998,43.47971,33.200001,24.675043,53.509998,54.650002,37.027477,85.298378,18.977627,179.330002,39.977909,53.17617,82.361336,57.391472,398.359985,38.809708,35.441021,3.415723,42.009998,56.304409,27.999453,26.110001,44.719906,54.66,122.18,62.460644,59.93,117.489998,59.686863,79.650932,100.444878,159.166946,28.386232,38.693665
41.150078,101.976402,71.410004,44.164635,75.315308,58.98,54.860001,193.690002,20.539419,2.71,140.844131,311.51001,96.479271,19.658102,75.936729,249.820007,321.019989,1161,86.949997,18.559999,63.150139,75.800003,149.009995,24.181387,120.433731,21.099005,33.313469,67.41494,51.390163,51.681831,61.82,41.200001,22.31164,82.605164,19.173538,34.924999,92.777939,545.811462,558.25,50.318497,50.8549,76.440002,186.919998,71.870003,28.891115,84.843697,171.080002,77.216026,55.115921,47.400002,46.23,72.009506,45.66,71.771049,38.43288,34.120564,133.943878,35.970001,43.399647,32.91,24.641577,53.799999,54.837143,37.062519,86.279945,18.852898,180.009995,40.155472,53.657429,82.753128,57.927143,401.109985,39.217091,35.495724,3.39626,42.139999,56.322876,27.832613,26.32,44.685051,54.599998,125.040001,62.569687,60.360001,116.68,59.633808,80.209602,99.029129,159.113998,27.992447,38.658001
41.803856,103.415512,71.720001,44.120701,75.492088,59.310001,54.709999,193.589996,20.658144,2.66,139.90477,316.480011,96.564522,19.590681,76.285683,244.089996,317.980011,1168.01001,87.919998,18.4,63.852684,76.639999,152.729996,24.497194,122.026009,21.577961,33.18663,67.27314,51.534954,51.377548,61.990002,41.450001,22.439583,82.01722,19.036121,35.185001,90.434616,543.88678,556.440002,48.138359,51.090195,76.25,185,71.209999,29.150766,85.61998,172.03334,76.484695,55.262005,47.189999,45.779999,71.900078,45.189999,72.504539,37.998764,34.399502,130.720871,36.053333,44.138088,32.939999,24.516071,54.73,54.201427,35.99382,89.070229,18.756952,181.630005,40.104736,53.29649,83.928513,58.223816,402.630005,39.108139,35.513958,3.415723,42,56.064308,27.449863,25.75,44.597908,56.759998,123.919998,62.609337,60.189999,112.720001,59.507595,80.373917,99.605042,161.179184,27.833258,38.185474
41.699627,104.662186,71.419998,44.480984,74.90873,59.66,54.27,188.759995,20.840797,2.61,137.147552,327.820007,96.735077,19.359522,77.65522,249.699997,305.429993,1172.959961,82.849998,18.49,63.634995,76.389999,152.100006,24.406963,121.823677,22.115726,33.331589,67.84037,51.438435,51.5648,62.060001,41.470001,22.435453,83.392242,19.237949,35.044998,88.577316,542.909424,555.190002,47.297806,51.039215,75.110001,180.5,69.540001,29.384464,85.856644,170.736664,76.32325,55.881123,47.360001,46,72.775459,44.990002,72.383858,38.415157,34.336517,133.093628,35.973331,44.111397,32.619999,24.741982,54.049999,55.148571,37.027477,91.46965,18.987217,179.880005,39.935631,53.440857,83.230087,58.388653,395.200012,38.549171,35.618835,3.435186,42.049999,58.118832,28.019079,26.389999,44.990047,56.099998,123.75,62.321865,60.68,111.339996,59.480938,80.850418,99.797012,162.379395,27.682442,38.880882
41.39642,104.488007,69.970001,44.243725,74.988274,58.990002,54.25,186.779999,20.530285,2.67,138.417465,323.049988,97.066673,19.166887,77.219063,244.149994,302.420013,1166.410034,83.099998,18.09,63.466782,76.669998,155.309998,24.42952,121.814857,22.241766,33.222858,67.887627,51.216419,51.283916,61.470001,41.400002,22.629435,82.443947,19.066183,35.154999,87.171318,535.041016,546.640015,49.355392,51.349018,74.705002,182.910004,69.699997,29.635454,86.083855,170.463333,75.75338,54.969826,46.830002,45.59,70.933502,44.419998,71.650337,38.680946,34.525467,132.193985,36.689999,44.004642,32.290001,24.57464,55.130001,54.44857,36.992435,91.90593,18.900864,177.300003,39.935631,53.38472,83.826302,58.017788,399.649994,38.530224,35.486618,3.425454,41.799999,57.517284,27.430237,26.42,44.920334,55.990002,124.199997,62.530037,60.66,111.620003,59.14325,80.95723,100.156929,161.179184,28.009209,38.702579
42.685028,105.844643,70.830002,45.043358,74.90873,59.23,54.759998,192.369995,20.805494,2.65,141.113785,324.929993,98.402588,19.272837,79.740112,242.75,305.559998,1166.829956,85.449997,18.34,63.625095,76.529999,155.119995,24.551329,122.465897,22.351002,33.222858,68.048347,50.907536,50.761173,61.990002,42.869999,22.85643,83.973877,19.044708,35.25,90.009361,533.565125,544.51001,49.13649,51.917648,74.985001,189.850006,69.639999,30.042255,86.472,172.063339,75.914848,56.145454,46.720001,45.5,72.3013,44.799999,71.622414,39.008751,34.822411,133.963669,36.583332,43.637554,32.869999,24.768934,56.240002,54.432858,36.694611,92.614861,19.351803,178.570007,40.155472,53.368671,83.417458,59.344624,413.220001,38.501816,35.368061,3.46438,42.080002,59.136826,27.351725,27.030001,45.173035,58.290001,124.879997,62.143433,60.599998,111.040001,60.48518,82.477112,101.332703,160.693756,28.25218,39.513905
41.784901,105.111336,70.82,44.595215,74.484467,59.099998,54.419998,191.960007,20.722927,2.63,141.461716,326.540009,99.994308,18.849047,77.855881,240.419998,303.609985,1156.650024,85.080002,18.16,62.90276,76.209999,158.630005,24.533283,123.169662,22.3426,33.404064,67.868729,50.608311,50.417873,62.630001,43.450001,22.674831,82.710014,19.18642,35.205002,88.820335,535.519714,547.200012,49.145252,51.803921,74.290001,190.029999,71.300003,29.730661,86.547729,171.009995,76.095306,56.354164,46.279999,45.189999,71.590042,45.599998,71.101128,38.541611,35.182331,133.785721,36.766666,43.171997,32.959999,24.312757,55.68,51.871429,36.624527,91.033409,19.279537,178.190002,40.045547,53.280457,83.817795,58.075493,415.25,38.918655,35.482056,3.425454,41.919998,59.053555,26.939535,26.84,45.260174,57.540001,127.260002,61.667614,59.380001,112.800003,60.24522,82.082787,101.884621,158.875717,28.126503,39.442577
41.841751,106.614616,70.440002,44.964279,74.351868,58.41,55.130001,192.550003,20.759626,2.69,141.496506,330.540009,100.344864,20.332312,78.449074,238.389999,299.100006,1153.880005,84.43,18.32,62.685066,76.029999,158.660004,24.533283,122.501038,22.527452,33.784584,68.001076,49.961586,50.628532,65.870003,43.150002,22.509743,81.797791,19.345304,35.215,87.301514,533.365662,543.76001,49.477959,51.607841,73.93,186.259995,71.610001,31.115505,85.894516,171.17334,76.94059,56.13155,46.080002,44.939999,71.70858,45.880001,70.644974,38.621998,35.029362,134.438232,36.73,43.601742,33.209999,24.354998,55.220001,52.591427,36.966167,93.341942,19.597496,178.710007,40.02018,53.328568,83.519676,58.273293,406,39.416046,35.655304,3.454648,42.130001,59.840187,27.400795,26.940001,45.512875,56.389999,127.040001,61.637886,59.73,112.889999,59.845318,83.610893,102.340523,156.960571,28.118122,39.4515
41.036373,106.761269,71.32,45.38607,74.369537,61.950001,55.66,191.020004,20.970617,2.77,141.609573,332.630005,100.126961,20.390104,78.693314,245.300003,303.549988,1151.459961,85.830002,18.440001,62.932442,76.720001,160.289993,24.397942,122.914528,22.586269,34.029205,67.991615,51.216419,50.925018,66.389999,43.5,22.460218,80.476921,19.414011,35.029999,87.292854,536.02832,545.890015,49.635559,51.94902,73.875,185.830002,72.269997,30.803909,86.831757,171.809998,77.386963,56.708939,46.869999,45.419998,71.717705,46.91,70.728775,39.104321,35.092358,137.137299,36.483334,42.957115,34.299999,24.439472,55.790001,51.468571,37.062519,95.641411,19.703478,179.039993,40.011726,53.721581,84.226601,58.89959,405.25,42.300842,36.366592,3.444918,42.490002,59.562531,27.989637,26.889999,45.800442,55.330002,127.379997,61.756832,59.900002,111.400002,60.067478,83.553368,102.628448,158.540298,28.218674,39.924019
40.941628,108.741241,71.220001,45.517879,74.944061,61.279999,56.98,194.149994,21.31921,2.83,142.801178,335.640015,98.099419,20.515314,79.504608,243.910004,306.73999,1160.140015,87.940002,18.620001,63.496464,76.739998,164.279999,24.822018,122.984894,22.712307,34.319122,68.880272,51.863136,51.018642,67.199997,43.599998,22.447836,81.398682,19.4226,35.314999,87.310204,537.793518,547.47998,49.609295,52.607841,74.794998,191.160004,75.540001,31.375162,87.73111,173.776672,77.728882,58.232391,47.110001,45.950001,72.93959,46.93,71.65033,39.354416,35.083359,138.412628,36.263332,42.607944,34.73,24.540846,55.959999,50.924286,37.342827,95.450539,19.828728,180.460007,40.104736,54.010319,84.047737,59.080902,409.75,42.177673,36.713112,3.474111,42.84,60.830429,28.342941,27.709999,46.053143,55.91,126.769997,61.558575,60.240002,113.800003,60.191902,84.424225,103.684265,159.052216,27.967312,39.825951
41.832275,107.797073,72,45.438797,74.705421,61.029999,57.299999,192.770004,21.310036,2.83,141.113785,335.040009,97.767792,20.929472,79.513283,244.339996,305.399994,1179.170044,89.449997,18.82,62.348637,76.82,168,25.54385,122.166756,22.922377,34.464691,69.069351,51.448086,51.385345,66.800003,44.009998,22.451962,81.541206,19.465542,35.244999,87.752831,539.598511,549.22998,50.379787,53.274509,74.059998,189.210007,73.139999,31.435738,87.721664,172.16333,77.367989,58.559357,47.759998,46.57,73.833229,48.669998,71.715515,39.408009,34.8764,139.025589,36.816666,42.500511,34.799999,24.473267,56.169998,49.855713,37.737019,94.705261,19.819094,178.949997,40.070904,54.491558,84.260674,59.558876,413,42.296097,36.571774,3.503305,43.189999,60.589806,28.401827,27.879999,45.695877,56.25,125.699997,61.647793,59.869999,114.190002,60.263004,84.317421,102.772453,157.101791,27.925419,39.576305
42.60923,109.080383,72.980003,47.94315,75.005959,61.349998,57.34,194.720001,21.897137,2.84,143.270874,333.570007,98.336266,21.016157,81.807571,246.029999,304.920013,1166.829956,89.379997,18.83,63.031395,76.809998,168.050003,25.652122,122.94091,23.048416,34.491985,69.040985,51.776272,51.361938,67.339996,43.68,22.522127,81.33213,19.426895,35.450001,87.049858,538.890503,547.72998,50.905121,53.200001,74.470001,191.899994,75.010002,31.937748,87.324036,171.669998,77.709885,58.256523,48.389999,47.23,74.945702,48.34,72.125084,40.238686,35.092358,139.460632,36.796665,42.751198,35.619999,25.073057,58.619999,50.165714,37.404148,96.511078,20.156322,180.320007,40.037083,54.02636,84.618401,59.898762,415.839996,42.523464,36.339241,3.503305,43.189999,62.838661,28.696247,28.16,47.342796,56.599998,125.800003,61.489189,60.07,115.389999,60.849541,85.17186,102.940407,156.263382,28.06785,40.55703
45.982342,109.016205,73.68,48.013447,75.695366,62,56.900002,194.899994,22.062262,2.79,143.784027,338.640015,100.126961,20.852419,81.476067,245.110001,307.690002,1160.189941,89.720001,18.870001,63.724049,77.309998,169.699997,25.733328,125.025856,23.224869,33.200027,69.154434,52.114105,51.736446,68.360001,43.93,22.650068,82.77655,19.409716,35.744999,87.067184,540.346497,549.080017,51.833221,53.803921,74.675003,190.889999,75.550003,32.240681,88.867165,172.589996,78.384209,60.082176,51.990002,49.919998,75.356033,48.189999,73.344559,40.328011,35.272308,139.341965,37.383335,42.804924,35.950001,24.980133,58.610001,49.512856,37.272751,96.374275,20.204491,182.740005,40.087826,53.753658,85.257172,60.429279,416.109985,43.333485,37.027725,3.5325,43.389999,62.44072,28.647179,27.66,47.421227,61.23,126.489998,61.439625,60.099998,117.879997,60.973972,84.843239,102.484505,157.631287,28.436502,40.512444
45.366463,105.477974,73.75,48.022236,76.075432,60.509998,55.849998,192.509995,21.777887,2.67,144.740799,326,99.852203,20.274521,79.338844,236.610001,308.440002,1153.199951,90.160004,18.43,63.634995,76.589996,168.490005,25.534828,124.902672,23.182859,31.898954,67.878174,52.172028,51.517982,67.940002,43.150002,22.645945,82.187378,19.074766,35.605,87.266808,532.33844,539.650024,50.309746,53.796078,73.775002,189.630005,74.199997,32.171436,89.103851,171.243332,76.646149,59.580345,50.540001,48.91,74.507988,47.040001,72.097176,39.952866,35.074348,138.21492,37.099998,43.530121,34.990002,24.616879,57.790001,48.830002,36.773438,95.617287,19.828728,181.520004,39.994816,54.130615,84.890945,59.509151,408.720001,42.708214,36.863579,3.513037,42.98,60.867439,28.028893,26.700001,47.273087,59.57,124.459999,61.836136,58.709999,116.849998,60.227444,83.923073,101.788612,154.004059,28.712994,40.378723
45.347515,105.074646,73.470001,48.51432,75.836784,60.740002,57,200.789993,21.897137,2.68,147.237061,326.309998,100.202759,20.361208,80.429268,234.740005,328.269989,1139.359985,92.269997,18.49,63.724049,76.620003,168.979996,25.724308,125.852791,23.37612,33.172722,68.426498,52.596733,51.642818,68.709999,43.630001,22.707848,83.166138,19.259418,35.630001,88.69014,532.288574,538.590027,50.309746,53.764706,74.535004,188.169998,74.660004,32.54361,88.355942,170.793335,77.197029,59.56303,50.470001,48.939999,75.073349,46.060001,72.097176,39.881413,34.993378,138.659805,36.526669,43.386868,35.599998,25.14909,57.830002,50.330002,36.808479,95.434891,19.857639,183.960007,40.087826,54.732178,85.504189,60.777416,421.23999,42.765045,36.644733,3.493574,43.130001,60.895203,27.459679,27.040001,47.543217,59.380001,122,62.004662,58.73,118.949997,59.320972,84.391396,102.772453,153.783386,29.039757,40.842323
45.707573,106.266296,73.18,49.991695,75.960548,61.450001,56.32,198.880005,22.557632,2.74,146.184647,316.5,102.107124,20.688681,82.985214,231.289993,347.339996,1130.170044,91.099998,18.49,63.565727,76.860001,167.779999,25.778442,125.52726,23.485355,33.900604,69.135536,52.54847,51.003036,69.199997,45.990002,22.621178,84.182915,19.864901,35.735001,87.553223,529.865234,536.969971,49.977039,53.678432,74.324997,191.25,74.660004,32.396469,88.70623,172.869995,77.073555,61.449238,50.080002,48.509998,76.778519,45.709999,72.739487,41.614216,34.79541,139.005814,35.653332,43.046658,36.099998,26.120584,58.23,50.73143,37.78957,94.139809,20.36829,188.669998,40.062454,56.75333,84.291084,61.647797,424.410004,43.035061,36.690334,3.503305,43,61.700359,27.773727,28.110001,48.4669,59.290001,124.68,62.113697,58.650002,120.18,59.880859,84.736427,104.308121,149.653107,29.140295,41.769547
47.043549,105.862968,73.029999,50.089001,76.066612,61.09,56.330002,197.660004,22.383337,2.69,144.862534,316.929993,101.709206,20.967999,89.911552,230.809998,341.179993,1140.109985,89.959999,18.57,63.209507,76.93,166.5,25.435574,125.817635,23.334105,33.245518,68.842468,51.660435,51.322926,69.269997,46.490002,22.563398,85.095161,20.02808,35.450001,88.369034,535.838867,542.580017,49.688095,53.631374,74.360001,190.830002,74.120003,32.422432,88.867165,170.233337,77.187523,60.852242,49.799999,48.209999,76.778519,45.919998,72.553307,41.105099,34.561466,137.631592,35.536667,43.727093,36.07,26.272646,58.23,50.085712,37.920967,92.963303,20.185223,188.929993,40.02018,56.328259,83.802422,60.794006,423.209991,43.129807,37.073318,3.483843,44.650002,64.550781,27.911125,27.940001,48.283905,61.75,125.739998,61.87579,59.040001,118.709999,60.342972,85.212952,104.93203,143.78421,29.165432,41.82304
48.33215,105.413811,72.400002,50.725952,75.854477,60.900002,56.790001,198.610001,22.970438,2.66,147.202271,312.630005,103.528313,20.987265,90.714096,232.720001,340.869995,1135.969971,90.18,18.82,63.367828,77.410004,167.610001,25.417528,126.019951,23.107233,33.618546,69.059906,51.312946,51.666222,68.410004,46.66,22.621178,86.805611,20.294315,35.685001,90.773087,523.821838,528.080017,50.108364,53.772549,74.309998,189.899994,75.199997,32.604191,88.687279,169.623337,77.32048,61.137756,49.279999,47.650002,76.869713,45.509998,73.530731,41.346256,34.642441,136.633057,35.563332,43.351059,36.490002,26.492292,58.41,50.131428,38.026089,92.425171,20.300842,187.940002,40.079369,56.344296,83.810997,60.818871,423.230011,42.959263,38.103767,3.39626,44.59,65.115288,27.665775,27.809999,48.432049,63.029999,129.75,62.708462,58.82,117.949997,60.965073,86.32206,105.435928,144.649109,28.930832,42.045918
48.152122,103.030556,72.050003,49.699753,75.651176,60.099998,56.84,197.130005,22.236555,2.58,149.289749,306.640015,102.249252,20.149313,87.852821,227.669998,344.049988,1135.680054,92.720001,18.58,63.298565,77.540001,166.550003,25.426554,125.210579,22.880363,32.617729,69.012634,50.72414,50.012154,67.989998,46.009998,22.761503,85.817345,20.019491,35.395,91.61496,525.537109,530.72998,49.512978,53.47451,73.919998,189.889999,77.220001,32.197399,88.384361,171.706665,76.560669,60.186016,49.349998,47.650002,75.270554,44.93,73.530731,40.453056,34.408501,138.402756,35.506668,42.706444,36.02,26.281097,57.23,48.497143,37.334061,89.935333,20.040701,186.580002,39.834156,55.830982,83.82814,60.188877,434.950012,42.826332,38.208633,3.376797,43.740002,63.995514,27.675589,26.559999,47.996349,64.25,126.989998,62.847248,57.5,119.379997,60.191902,86.305626,106.203796,139.0802,29.232456,41.814117
45.773895,104.607155,71.57,49.86784,75.359497,60.169998,57.630001,199.779999,22.40168,2.59,147.332733,312.5,102.249252,20.19747,89.53643,229.899994,347.609985,1135.180054,94.190002,18.41,63.536041,77.470001,165.910004,25.349857,125.835167,23.040014,32.936169,69.400238,50.7724,50.152599,68.110001,45.580002,22.864683,86.18795,19.998018,35.235001,91.918747,531.909668,536.109985,49.355392,53.090195,74.629997,187.309998,78.889999,31.929087,87.778458,171.643326,76.389725,60.462883,48.869999,47.110001,75.188278,47.73,72.953606,40.560238,34.696434,138.788361,35.470001,42.607944,35.66,26.221958,56.59,49.111427,37.421658,91.11187,19.973253,192.539993,39.495926,56.560844,83.270866,60.520458,432.670013,42.660179,37.857548,3.39626,43.77,64.060272,25.369289,27.110001,47.935352,62.52,127.529999,62.748119,57.380001,120.300003,60.956184,88.564934,105.579903,138.232971,29.341377,42.081589
46.370819,102.61805,69.849998,49.222046,74.790535,58.91,56.57,191.440002,21.814575,2.48,143.853592,305.839996,101.387077,19.735155,86.579216,225.119995,343.589996,1115.52002,91.400002,18.08,61.873676,77.239998,164.300003,25.070148,123.380783,22.577869,31.835255,67.944351,49.536877,48.880836,67.199997,44.759998,22.811029,83.4132,19.77043,34.720001,90.990067,524.619629,528.039978,48.637428,52.360783,73.519997,183.860001,77,31.522289,87.626984,166.929993,75.93383,59.813961,48.68,46.82,72.830666,46.700001,72.125084,39.729568,34.291519,133.973557,35.503334,41.990173,34.860001,25.892496,54.990002,47.759998,36.694611,88.065689,19.530052,190.830002,39.411392,54.788307,82.456444,59.268787,422.929993,42.394337,37.688854,3.347603,43.189999,63.412441,24.868773,26.549999,47.142372,63.689999,125.230003,62.450733,56.650002,117.199997,60.565166,88.096642,104.236145,129.513443,29.048134,41.368343
47.877346,102.315575,69.739998,49.761684,75.208374,58.82,56.459999,191.619995,21.82375,2.49,144.453735,307.359985,101.396545,19.590681,87.713264,229.229996,342.329987,1114.27002,92.900002,18.129999,62.665283,77.75,164.160004,25.219028,124.401268,22.678698,32.190102,68.823563,49.720268,48.615559,67.769997,45.119999,23.438366,82.976082,19.942198,34.965,90.530106,526.893433,532.109985,49.294086,52.941177,74.544998,186.830002,75.919998,31.764637,88.393806,168.706665,76.475182,59.831268,48.75,47.110001,72.922043,50.959999,72.255417,39.91713,34.309509,133.993332,36.130001,42.231922,35.189999,26.010763,54.709999,47.804287,36.957397,91.914444,19.520412,191.869995,39.631218,55.702656,82.550743,59.674923,424.350006,43.115936,37.898598,3.367066,43.549999,64.856163,25.163193,27.07,47.482227,65.800003,129.440002,62.341694,57.490002,120.779999,64.884247,88.762115,104.380142,131.39328,29.316242,41.047382
