AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
0.00812747,-0.015913758,-0.00980624,0.006614778,-0.004454724,-0.000917497,-0.027861058,-0.003596396,-0.005319055,0.005390849,-0.012807662,-0.01788841,-0.016640896,-0.013125152,-0.011544866,-0.00115146,-0.019686206,-0.021651855,-0.000523779,0.005431106,-0.014092942,0.006902773,-0.037302417,-0.003908553,-0.005817929,-0.011743311,-0.009962116,-0.000799715,-0.004184084,-0.001914281,-0.017404098,-0.007461991,0.020299949,-0.001772276,-0.000701807,-0.013332855,-0.007077665,-0.007077638,0.017036696,-0.007926787,-0.004068792,-0.001409385,-0.060576881,-0.010556368,0.005052118,-0.009343406,-0.012385217,-0.001396394,-0.005155586,-0.001853615,0.004433791,-0.004092357,0.003109218,-0.005441737,0.002045364,-0.009451136,0.015707088,0.002402344,0,0.005449788,0.057330992,-0.019929476,-0.002218163,-0.007912925,0.013318587,-0.010065923,-0.000241061,-0.007735707,-0.013910569,0.002245985,-0.025627644,-0.007639874,-0.008826384,-0.002797376,-0.001960834,-0.0152093,0.00160121,-0.041537119,-0.001819559,-0.00874174,-0.002167613,0.004284724,-0.004875784,0.007290409,0.014917625,-0.010360955,0.006724197,-0.014291894,-0.005064884,0.010870656
0.030464921,-0.011642313,0.00718117,-0.00330192,0.00471655,0.007863275,-0.005218033,-0.007511127,0.012718403,-0.00809721,0.001134168,0.006942232,0.00768037,-0.002544024,0.022280226,0.001784213,0.020074136,0.007227921,0.048322273,0.011444083,0.013104607,0.009969549,0.003677443,0.001304549,0.000897125,0.009551948,0.006259098,0.006678396,0.056876892,-0.012920805,-0.004308768,0.004010971,0.001129883,0.00948928,0.003679338,0.001329094,0.001470976,0.00147101,0.007397985,0.009707991,0.0098641,0.020590462,0.036159008,0.009748357,0.005839571,-0.004373583,0.003215613,0.003874324,0.009488484,0.007854048,0.006900557,-0.001367856,0.004838908,0.006659321,0.006400952,0.003016823,0.020967978,0.006378018,0.002749953,0.000638995,0.02146869,0.01557068,-0.008673618,-0.025384567,0.034672923,0.006829883,-0.005798255,0.003069329,0.011733563,0.002372851,0.010000421,-0.002215194,0.003132285,0.00836819,-0.022578804,0.061900799,0.010187919,0.001021451,0.006127258,0.054188822,-0.016234264,0.008514639,0.0082928,0.016926207,0.015750969,0.009202199,0.018262034,0.011610753,0.009769168,-0.002558726
0.014200636,-0.011170295,-0.003803984,-0.005462427,-0.004060295,0.009066245,-0.010140932,0.013644928,0.005775928,0,0.002910955,-0.008728601,0.000337337,0.004574456,-0.007656274,-0.007156021,0.035182898,0.025129773,0.017198074,0.013298068,0.022809747,-0.002074982,-0.013811959,-0.016385879,-0.007652414,-0.001097609,0.03902603,0.020355529,-0.013124064,0.008696566,0.00752823,-0.006755004,0.003506272,0.001755657,0.003317297,-0.002660167,-0.000265726,-0.000265785,0.000552465,0.005998912,-0.013467965,0.002012976,0.016447306,-0.013018962,0.04488142,-0.006527492,0.004872536,0.004937606,-0.015248203,-0.011920725,-0.001529244,0.004876631,0.013806421,0.00132662,-0.005234297,-0.021202359,0.001204094,0.006073941,-0.016215503,-0.004482814,-0.006527188,-0.006273237,-0.0072435,-0.003236457,-0.007482164,-0.003051468,0.001936499,0.005950043,0.00268863,-0.004486654,0.022216476,-0.002960562,-0.013551429,0.002774097,0.013707479,-0.01817123,0.014465669,-0.015432353,-0.001131708,-0.001971761,-0.00197524,-0.007903957,-0.012828778,0.009477574,-0.003462278,0.02031643,-0.006602122,0.021468177,0.007348047,0.001378798
0.013183558,0.004369053,0.008029768,-0.003134715,0.007843264,-0.01692952,0.024793907,0.011121264,-0.001572,0.005405419,0.015542562,0.014373051,0.004824818,-0.001522264,0.017270879,-0.000753237,-0.004272836,-0.001506078,0.00672419,0,0.005942289,-0.007745124,0.001956881,0.006604187,-0.00045188,0.013452413,-0.035323012,0.01459174,-0.003182338,0.00690321,-0.001429629,0.03084386,-0.009167772,0.00851432,0.003306433,0.011795947,0.007217629,0.007217702,0.003309513,0.007302114,0.00639799,0.025414017,0.031060689,0.008562742,0.002198462,0.007668223,-0.004872536,0.005831805,0.001846772,0.000814664,0.006673602,0.004465593,0.018117311,0.000220793,0.00291163,0.000769187,-0.00361664,-0.007664666,-0.013245227,0.018442486,-0.016898509,0.033600741,0.005001652,-0.022541302,0.014380837,0.000520068,0.004343469,0.028763009,0.008402222,-0.00238342,0.037039053,0.026624982,0,-0.005555625,-0.00322306,0.050070209,0.008703909,0.016452812,0.00677196,0.010905234,0.016838121,-0.002291725,-0.004922095,-0.010192089,0.00301112,0.006681499,-0.001894331,0.03121336,-0.002332279,0.010376861
0.009504381,-0.010460662,-0.011112777,-0.003144573,0.002730876,0.003482071,-0.015774698,-0.005024851,-0.002625427,-0.005405419,-0.01143304,0.018420484,-0.030803248,-0.011749972,-0.009614605,-0.013890763,0.001936564,0.029861654,0.001339422,-0.002645504,-0.00465448,0.001494188,-0.007456706,0.013252024,-0.012739222,-0.013818482,0.007365313,-0.009348904,0.010679198,0.006666018,0.004994695,-0.002667811,0.002268416,0.001303584,-0.001042969,0.004537028,0.006158272,0.006158219,0.003664534,-0.003602412,0.00079686,0.005641337,0.01979391,-0.000405936,-0.001033896,-0.008403855,0.002509112,-0.001225196,-0.016158517,-0.017248911,-0.001140827,-0.001939093,0.007267202,0.001545224,-0.013167845,-0.017725222,-0.042909728,-0.003987813,-0.019996585,0.004087501,0.005469891,0.013399807,-0.006004603,-0.021106287,-0.004525802,-0.003450406,-0.006279968,0.007295217,0.004427242,-0.006917467,-0.022576191,0.011054813,-0.02809229,-0.002789286,-0.007477577,-0.018780066,-0.058634281,-0.001020459,0.00045006,0.024851323,0.015321176,-0.002756891,0.00583092,0.007949333,0.006443245,-0.009184499,-0.004513451,-0.00186946,0.000666932,0.003111644
-0.006779849,-0.009062914,-0.002797646,0.008097064,0.005309657,0.001097111,-0.00581555,-0.000328576,0.004197427,0.002706362,-0.020307737,0.004121827,-0.008229495,-0.001028238,0.04798274,0.016032992,-0.008962938,0.002545687,0.004613314,0.009228806,0.000321697,0.010248809,-0.001774505,0.003631062,0.004112584,0.001839133,0.004326873,0.000290562,0.008922703,0.048356202,0.006031595,0.020971664,-0.011648953,0.006276273,0.002431823,-0.001669048,0.000139291,0.000139331,0.006562101,-0.004458116,0.004688672,-0.016001189,-0.01636844,0.007284183,0.004773055,0.00797057,-0.010074431,-0.000459507,-0.004698625,-0.012984827,0.001330796,0.015599777,-0.004667186,0.004181674,-0.00088426,0.049178702,-0.005477969,-0.001866419,-0.001650207,0.006879296,0.001751747,-0.00940338,0.010732527,0.017865235,-0.001601974,-0.012534226,0.008925132,-0.003252959,-0.007347267,0.001867134,-0.009994979,0.023284841,0.017284138,-0.002797376,-0.0005005,0.036642516,-0.004605253,0.009652145,0.003591663,-0.009567353,0.015977101,-0.022019875,-0.000181739,-0.007949333,-0.006593733,0.016830234,-0.026539643,0.007372405,-0.003004499,0.013117285
-0.005183541,0.019751206,0.030494566,0.003730509,0.003867454,-0.008073475,-0.004147857,0.007204048,-0.004723143,0.002699057,0.009961542,0.000916803,0.001163265,0.005642509,-0.00843605,0.034225409,0.001892076,0.000626286,0.008683135,0.007191924,-0.015722784,0.006040593,0.007861849,0.002929591,-0.000456169,0.009145796,0.001824963,-0.000968689,0.002136169,-0.011459898,0.009505475,0.017289508,0.001272766,0.025981115,0.006053845,-0.001911013,-0.000786991,-0.000787066,-0.000181681,0.001011105,0.001742713,0.008004547,-0.0202755,-0.001614017,0.00513477,0.013144669,0.000281242,-0.004147102,0.004932988,0.004903975,-0.015317155,0.011022498,0.007828458,0.001755479,-0.002065488,0.002656423,0.002250972,0.010354555,-0.001239331,0.000623061,0.090134371,0.007635881,0.008405706,0.013629379,-0.011287334,-0.006160342,-0.002163566,0.008343697,0.005326029,0.001863507,0.006103536,0.008611099,0.005695583,0.011142287,0.001250757,-0.002000617,0.018618856,0.012060397,0.003354928,-0.006429576,0.015398478,0.000156874,0.003627811,-0.009454837,0.024945706,-0.009679493,0.008521082,0.021176678,0.000668616,-0.002878501
0.010069416,-0.00271369,-0.01862199,-0.00412404,0.000771703,-0.033723672,-0.011400427,-0.03931858,-0.002633899,0,0.007608178,0.005455342,0.001393921,-0.010282896,0.005199811,-0.045684692,-0.009290954,-0.006613468,-0.027759258,-0.001303781,0.002610432,-0.009741834,0.011871183,0.004978123,-0.005489593,0.009062908,0.005454974,0.008298772,-0.014383956,0.002010418,0.001750359,0.007343533,-0.001145462,-0.008020483,0.001034092,-0.01033417,-0.002924233,-0.002924223,0.00235928,0.002523384,-0.003567861,-0.037876358,-0.025352851,0,0.000640243,0.001529859,0.010349958,0.002766524,0.013961891,0.010090974,-0.001931249,-0.050388473,0.00684636,-0.001316232,0.00530353,0.100381899,0.039134246,0.011815653,0,0.018513221,-0.012518046,-0.014701871,-0.005183637,0.006818325,-0.006507408,0.002322921,0.005041107,0.012994095,0.012567583,0.001329369,-0.01800242,0.006753681,-0.017185282,0,0.00995038,0.01448668,-0.013029483,-0.012566137,0.004011399,-0.033894117,-0.021290319,-0.001098021,-0.002175078,-0.028047235,-0.003525967,-0.016304786,-0.002184229,0.002187928,0.011956181,0.003261929
-0.022731443,0.002884125,-0.011282939,-0.004733528,-0.014373715,-0.015554841,-0.000573507,-0.025027851,-0.013272977,-0.010840215,-0.002664053,-0.006427703,-0.00162655,0.008747278,0.000647962,-0.006927309,-0.006774061,-0.007889628,-0.015928647,-0.001958864,-0.010977359,-0.002524662,-0.013438713,-0.009030318,-0.010606588,-0.003977236,-0.01044016,-0.011209958,-0.0038375,-0.000913307,-0.017643365,-0.007857909,-0.023578728,-0.014299432,-0.007261408,-0.016317951,-0.010718213,-0.01071814,-0.009288667,-0.015492393,-0.010539861,0.008650973,-0.007968201,-0.010556368,-0.003589128,0.020052484,-0.009928064,-0.012821804,-0.019012679,-0.018718973,-0.011862175,-0.015019807,-0.017485694,-0.013260125,-0.00678199,-0.019286469,-0.019237881,-0.013931183,0.011917092,-0.019136281,-0.000900171,-8.98E-05,0.002224858,-0.019710013,-0.004908555,0.001854421,-0.01398604,-0.01161018,-0.006892848,-0.017635475,0.020863571,-0.007030301,-0.006928795,-0.011142287,-0.013958402,0.020654005,0,0.011566636,-0.008487808,-0.021356348,-0.014261137,-0.004876951,0.001450553,0.008619645,-0.008126874,0.010406328,-0.002432623,0.001606923,-0.009287203,-0.005763778
0.033772581,0.00657251,0.010845731,0.012183376,0.022950903,0.03480435,0.052697699,0.005840413,0.00692405,0.008141158,0.018503177,0.011386357,0.03854972,0.009686295,0.025742822,0.015606583,0.013998113,0.02222836,0.013703952,0.014276686,0.018929996,0.018854573,0.007034243,0.007745205,0.011523681,0.025045791,0.014717191,0.02315066,0.015920798,-0.001646091,0.025308873,0.012780315,0.004422814,0.007068563,0.026540347,0.018128386,0.010109243,0.01010924,0.005656249,0.017925555,0.01204781,0.033259687,0.041631064,0.004479861,0.038296585,-0.009586584,0.015893074,0.013895588,-0.001682517,0.006836704,-0.003134723,0.009038869,0.010082292,0.029807132,0.014976457,0.034054913,0.025569202,0.016538199,0.025409755,0.019136281,0.0298106,0.020854252,-0.007933002,0.014637207,0.010334218,0.001718855,0.027779481,0.012672797,0.016587076,0.033127191,0.017807497,0.002210852,0.016745326,0.005586662,0.018403951,0.015078921,0.041425093,0.021272135,0.015138455,0.02756486,0.007212112,0.000945857,0.018490824,0.018946462,0.024764849,0.009736478,0.017383283,0.020659624,0.008626942,0.019084647
0.013830047,0.002105842,0.004363701,0.000780798,-0.009348891,-0.001122143,-0.019414547,-0.014168173,0.017364234,0.002699057,0.001506813,0.023008882,0.00546725,0.016604377,-0.004270836,0.012392498,-0.012167544,0.001540928,-0.019238582,-0.004520511,-0.011216851,0.004658605,0.010266439,-0.00154398,0.002288919,0.008445186,-0.006092147,0.003128863,0.028865264,-0.011414023,0.009671958,-0.003392052,-0.017150252,0.036878356,-0.0153247,-0.000844554,0.002753641,0.002753645,-0.002368132,0.000167585,-0.000713999,-0.003472976,0.001203038,-0.004479861,-0.003466786,-0.005778551,0.005654585,0.003673186,-0.000923811,0.004293804,0.020779323,-0.002602805,0.001114077,0.005169344,0.000582598,0.001039611,-0.01392764,-0.007841289,-0.011213613,-0.00030547,-0.024063457,-0.003258276,-0.009250583,0.022698865,0.008620923,-0.006029124,-0.00711083,-0.009144876,0.010260814,0.007330946,-0.000347258,-0.00692523,-0.005036216,-0.01120471,-0.0027144,0.001359676,0.000943244,0.01794853,-0.001769158,0.040291263,-0.006307725,-0.021821467,0,-0.001926831,-0.008868229,-0.004856501,0.013078118,-0.000766499,-0.007960472,0.002831551
0.024782759,-0.003028849,0.000290176,0.006419712,0.003980724,0.00559813,0.012497865,-0.014431097,0.010895177,0.005376357,-0.015975954,-0.00056409,0.018302554,0.006466005,0.008838294,0.05608213,0.004972871,-0.004409809,-0.026456908,0.032476589,-0.008207583,0.005648505,0.004230795,-0.027947782,-0.002288919,0.00663493,0.00674853,0.013632384,-0.023123335,0.001849853,0.00411661,0.007447409,-0.011577924,-0.001029265,0.006499117,-0.036246851,0.001107534,0.001107497,0.004549471,0.003429402,0.005303357,-0.039137737,-0.014075147,0.005292137,0.001239434,-0.005767016,0.01542164,0.010183112,0.020128791,0.014415966,0.025053433,-0.015353877,0.013088973,0.002145982,0.015893762,-0.02506577,-0.00820345,0.00104912,-0.002419356,-0.002143105,-0.023556063,-0.006614935,-0.019787848,0.030083203,-0.014046586,-0.004862921,-0.00047555,0.00884134,0.002708578,0.004294872,-0.020587264,4.44E-07,0.019307094,0.002813114,0.000247041,0.00541979,-0.016157522,-0.002888736,0.011006002,0.018511299,-0.013652055,0.007699796,-0.000889812,-0.037082174,-0.026186834,-0.018395122,0.021501447,0.000282556,-0.005342269,0.007885787
0.005396261,-0.000584214,-0.005820753,0.005028947,0.00676936,-0.002422004,0.009633793,-0.002970887,0.013326376,0.057307345,-0.015662897,-0.000268754,-0.004379717,-0.002979032,-0.01408372,-0.014181573,-0.035675395,-0.004672277,0.000388462,-0.00313775,-0.00495693,-0.002603038,-0.009254052,0.00211673,-0.00413336,0.004861213,0.006703274,0.001213166,-0.002292829,0.004057567,0.005803055,-0.004055357,0.006404452,0.010039901,0.002043563,-0.004263399,-0.003959914,-0.003959916,-0.005644125,8.35E-05,0.000473607,-0.017779751,-0.019235801,0.000405819,0.018045078,-0.000833049,0.007421138,0.010828883,-0.013909722,-0.010140401,0,0.009926183,0.003473629,-0.001501603,0.005717621,-0.019961616,0.007522377,-0.006574456,-0.014230775,0.003976159,0.005850108,-0.004761548,-0.029379127,-0.013321106,-0.001088812,0.004796498,0.01464689,0.000606903,0.002824183,-0.002731082,-0.031027534,0.004171896,0.005214358,-0.014144501,-0.001978191,-0.009504138,-0.016747541,0.022408519,0.003714502,-0.00480519,0,-0.005447863,-0.005176219,0,0.007467155,-0.028896014,-0.004402895,-0.004772893,0.000669388,-0.008262983
-0.001538843,0.000904494,-0.007029847,-0.000578974,-0.004465132,-0.019209649,0.005772004,0.068695279,-0.013326376,-0.03608639,0.025359005,-0.004120716,-0.004950165,0.00891086,0.000796534,-0.013717002,0.027748312,-0.010809068,-0.000518013,-0.006305191,0.005451367,-0.013264476,-0.002132674,0.009557755,-0.001842185,0.000692484,-0.008509378,-0.013332106,-0.003942961,-0.000736531,-0.005803055,-0.014324949,0.000532126,0.001019085,-0.002214018,0.008134712,-0.00265421,-0.00265412,0.001277317,0.003334197,0.006449605,-0.010749599,-0.016607024,0.008084082,-0.004633499,-0.012214442,-0.002826769,-0.010677508,-0.003450193,-0.010244307,-0.005073789,-0.010129746,-0.011011299,-0.001504058,0,-0.011031095,-0.000954209,-0.002113295,0.017455284,-0.000610657,-0.026786509,-0.018957714,-0.002377821,-0.022460078,-0.014815135,0.00265477,-0.004936926,-0.005627721,0.002082193,0.00363958,0.003316633,0.004293309,0.006683107,-0.011461557,0.001483973,-0.004101307,0.005828976,-0.019039129,0.000436321,-0.0230918,0.026451141,0.025538701,-0.01314977,-0.003634317,-0.006418358,0.01015616,-0.006523741,-0.024959045,-0.004694819,0.001695652
-0.022846173,0.009690625,-0.008412713,-0.005420298,-0.003971729,0.004174598,-0.024027349,-0.022757004,-0.012983909,0.010443959,-0.009052198,-0.004625671,-0.00419946,-0.010902084,-0.012497994,-0.034331803,-0.005964528,-0.012840297,0.00323311,-0.012730917,-0.012599738,-0.006477323,-0.005840063,0.001046721,-0.00369509,-0.00173213,-0.007919484,-0.010833553,-0.006937532,0.002575406,0.019997278,-0.011748473,-0.00653495,-0.005719202,-0.000341064,-0.004872749,-0.009603803,-0.009603884,-0.006219287,-0.004838181,0.000313491,0.000720215,0.034012115,-0.004437859,-0.006744941,-0.007782309,-0.014940266,0.003471512,0.014638847,0.005730723,-0.002640611,-0.00838365,-0.00277192,-0.006687547,-0.003140713,0.00438739,0.00516939,0.005274303,-0.007269822,-0.016941894,0.010800887,-0.00563006,-0.00983424,-0.024439173,0.009900989,-0.008787701,-0.002832238,0.003349883,0.013127485,-0.004682097,-0.001307121,-0.001521262,0.019786951,-0.011594149,-0.011684334,-0.007424781,0.014743898,-0.004334223,-0.004369804,-0.009907447,0.020537335,-0.001881177,-0.008010292,-0.005792008,-0.00390096,-0.022577146,0.004664345,-0.001830725,-0.005392767,-0.004339046
-0.013749369,0.000969572,0.00870657,0.004067964,0.003481466,-0.008939689,0.000736667,0.011021714,0.019669381,0.015464226,0.013666501,0.004922542,0.007062603,0.026065155,0.01853094,0.003911608,0.010539808,0.004723732,0.012828913,-0.00578222,-0.00133547,0.000147707,-0.004696811,0.00434933,0.009670636,0.00173213,-0.003152214,-0.014242014,0.005290171,0.009690157,0.006022133,0.007617733,0.023406321,0.001228428,-0.000170644,-0.001504276,0.006073248,0.006073292,0.001466917,-0.004441677,0.00523744,0.012817302,-0.002140019,0.001212189,-0.004192172,-0.00472172,-0.004525595,0.0188062,0.006112073,0.006171347,0.013322121,-0.032769288,-0.000185088,0.004750619,-0.002003827,-0.008593269,-0.00571516,0.006553894,0.006867327,0.005576253,-0.017375514,-0.002059349,0.010891734,-0.010447863,0.002733132,-0.002343137,0.002124658,0.008627881,-0.008001841,0.003383786,0.032851668,0.001797638,0.007964741,-0.011730455,-0.002253099,0.029641682,0.006027022,0.023844717,0.016504443,-0.005643644,-0.00120292,-0.006928089,-0.002012644,0.008550297,0.006144486,0.011352405,-0.004430456,-0.002459902,0.011090911,-0.006449051
-0.022073685,-0.011168897,-0.014503673,-0.025055323,-0.009050827,-0.036381777,-0.036367625,-0.015464641,-0.032823916,-0.012870191,-0.016164192,0.002344527,-0.012280987,0.012062728,-0.007945637,-0.047559421,-0.022335652,-0.024960345,-0.008319971,-0.009061551,-0.016676848,-0.019835144,-0.010252496,-0.006968259,-0.013844302,-0.014996126,-0.009349066,-0.019771526,-0.010441729,-0.013740255,-0.009046837,-0.022323933,-0.013686357,-0.009868322,-0.019986848,-0.021683578,-0.015223373,-0.015223417,0.001098547,-0.004883398,-0.017063501,-0.058671845,-0.04571148,-0.007703235,-0.009684793,-0.008043601,-0.011752533,-0.013096884,-0.019829755,-0.010944649,-0.013511041,-0.007454022,-0.005940095,-0.005616913,-0.010658082,-0.032950155,-0.043651901,-0.009979064,-0.029828523,-0.014939617,-0.019795108,-0.01504694,-0.018398292,-0.022136751,-0.032171469,-0.017034372,-0.016887069,-0.015951582,-0.004269483,-0.017562578,-0.034983031,-0.001105877,-0.015993637,-0.005916931,-0.007547306,-0.013216376,-0.006345206,-0.016152371,-0.031505814,-0.022230452,-0.020785679,-0.014803267,-0.004589269,-0.025487995,0,0.000593857,-0.001637545,-0.030992191,0.015257152,-0.008792342
-0.010947407,-0.011294933,0.00163849,-0.007161251,0.007246867,0,0.006849361,0.00062777,-0.008510578,-0.002594035,-0.011521503,0.005984533,-0.003903998,0.007168435,0,-0.033675278,0.001324231,-0.024770843,-0.005800919,-0.007177845,0.006771592,0.013910942,0.003560855,-0.008426284,-0.00793088,-0.002814694,-0.003865164,-0.006545713,-0.003672123,-0.005363945,-0.003709294,0.000705185,0.00396696,0.00247614,-0.003836064,-0.038682391,-0.013768973,-0.013768999,0.000366071,-0.000675436,0.014331017,0.034085814,-0.016310447,-0.002853133,-0.002998716,-0.015479802,-0.006278421,0.001945212,-0.004152278,-0.001676021,-0.006254445,0,0.003160257,-0.001951729,-0.008141785,0.005997198,-0.001283789,-0.005026884,-0.006241002,-0.004399465,0.011658058,-0.013036232,-0.016004575,-0.015546873,0.004499244,0.007471379,0.003113717,-0.004604572,-0.009828278,-0.011837797,0.004349332,0.005104484,-0.00215169,0.020558474,-0.002781542,-0.004080984,-0.003187782,0.02926122,-0.015229924,-0.011866209,0.062259643,0.000160366,0.009157573,0.005890643,0.002089459,0.009572657,-0.007754416,-0.011172142,0.004597685,-0.003654214
0.036741452,0.003899604,0.014480099,0.011710065,0.012048691,0.015921673,0.013372437,0.015342707,0.013792872,-0.013072082,0.010714601,0.003472369,0.01277018,0.020462343,0.011579454,0.006640881,0.0386723,0.015673849,0.017302566,0.020097921,0.004209098,0.024938905,0.002760908,8.83E-05,0.007466188,0.008770474,0.004535981,0.015795102,0.016419563,-0.004460937,0.01675081,0.01191318,0.012981604,0.028245163,0.016116734,0.005315431,0.016322385,0.016322418,0.00547322,0.00488669,-0.033629338,-0.03082478,0.012941025,0.008130184,0.00797701,0.008332653,0.000699791,0.013367412,-0.011625335,-0.007456487,0.012657289,0.026578278,0.003704937,0.013368234,0,0.015345389,0.012059478,0.009240604,-0.00125283,0.019956867,0.016769097,-0.004178425,0.019765146,-0.005699848,0,0.004456175,0.009993126,0.02296488,0.012879544,0.030049558,-0.004288405,0.019351864,-0.001213087,-0.005830978,0.006562315,0.005438033,-0.019668592,0.02071425,0.021434421,0.027544989,0.011999956,0.008143765,-0.059531291,-0.007947779,0.004017638,0.00141061,0.008222646,0.015683244,0.006857254,0.019273629
-0.009327508,0.008807705,0.005121074,0.014884881,0.006349954,0.022178153,0.024578489,0.016438099,0.02033986,0.023408091,0.028729066,0.009896421,0.01195521,-0.006142292,0.010712019,0.014919644,0.018178658,0.012706664,0.031148994,0.007672672,0.014842307,-0.001014713,-0.011089172,0.003431285,0.005563173,0.00383454,0.009508784,0.000783133,0.008354591,-0.000372648,0.00464038,0.007288014,0.00221211,0.010364687,0.004459733,0.030285744,0.015944621,0.015944598,0.001818145,0.001763427,0.010136053,0.013927146,0.04278729,0.004846542,0.001364483,0.00563326,-0.007299412,0.011296298,-0.007983137,-0.00605402,0.028864254,0.0199903,0.006267279,0.014881099,0.004370022,0.00324352,0.001127569,0.038664854,0.023131969,0.012883656,0.007075099,-0.005860296,0.004280347,0.018368687,0.023295644,0.000202075,0.010362298,0.011064646,-0.001219267,0.005567589,0.015274918,-0.011402037,0.005646204,-0.008810566,0.015477069,0.016404445,0.015829863,0.014024161,0.002867525,-0.009245014,0.022866877,0.000953777,0.014026553,0.016592634,-0.002081021,0.013764563,0.012324476,0.004448179,-0.001315245,0.01463432
-0.007254938,-0.000263221,-0.013074002,0.003105366,-0.008901156,-0.026673422,-0.011382517,-0.028136161,0.005149354,0.022872662,-0.007006445,-0.014734251,-0.007990705,-0.002847573,0.009202241,-0.02162276,-0.005498958,-0.013273598,-0.018522563,-0.003828977,-0.01199024,-0.010057588,-0.006793162,-0.008822035,0,-0.006632615,-0.010682873,-0.029396291,0.008932204,-0.007294524,-0.000330743,-0.009380006,-0.021548564,-0.010364687,-0.00549169,-0.015942298,-0.009964726,-0.009964738,-0.005828973,-0.006143497,-0.009651064,-0.002225251,-0.001541162,0.008025593,-0.005594497,0.012784435,0.000140829,0.000729024,-0.009950284,-0.004869671,-0.006220286,0.02458814,-0.003497347,-0.002535252,-0.007294126,-0.024793745,-0.019487153,-0.007105004,-0.021044721,-0.011649492,-0.011194203,-0.000380796,-0.009926332,-0.030179165,0.017391878,-0.008454851,-0.002580768,-0.008362006,-0.007102604,-0.008297834,-0.011502619,-0.008087133,0.017407872,0.00294569,0.001237752,0.005320449,-0.002888838,-0.021340151,0.002639599,-0.012237398,0.026313339,-0.001749322,0.005518062,-0.015306383,-0.005521058,-0.005227088,-0.007423205,-0.022921892,-0.017928944,-0.002050789
-0.014123151,-0.004830586,0.012636093,0.031100292,0.000638269,0.010909947,0.010286663,-0.012929947,0.036312618,0.017435062,0.003706102,-0.011479538,0.016242654,-0.005719787,0.013876223,-0.019493833,-0.008521681,0.004000622,-0.014279601,0.006373508,-0.000335052,-0.006319368,0.014528933,0.002743233,0.009204192,0.002798074,0.016642074,0.00020154,0.008372172,0.000938174,0.000661376,-0.003146281,-0.001063363,-0.004015338,0.005662787,-0.013283285,-0.001744342,-0.001744234,0.003464914,0.00151832,-0.001617584,-0.001548228,-0.016169461,0.016254317,0.005966532,0.005668083,-0.011190848,0.019345178,-0.003816799,-0.007841231,0.034983704,-0.030112369,-0.00425024,0.017198576,0.003215841,-0.013156767,0.000430818,0.026634933,0.001250261,0.007066954,-0.013030078,0.009901107,0.000269768,-0.009739518,0.000538404,-0.003402058,0.00818812,0.003741764,0.006003782,0.016655287,-0.001945185,0.00151245,0.013737393,-0.011834573,0.003704215,0.041066127,0.033504997,-0.005061018,0.0309315,0.012458493,0.029481203,-0.005746155,-0.005518062,-0.000385756,-0.004950246,0.024388601,0.006729458,-0.001835985,-0.005711469,0.027429225
-0.012384746,0.007855978,-0.019907743,0.00018819,-0.007559806,-0.030892766,-0.014727862,-0.083238978,-0.000991225,-0.002472189,-0.032965634,-0.022890584,-0.000973681,-0.006714632,-0.021825729,0.005256683,-0.085723414,-0.018390159,-0.060871248,0.023855556,-0.02339879,-0.014403708,-0.012126454,0.005903362,-0.008741965,0.004530777,-0.014630268,-0.017483776,-0.005627368,-0.010747723,-0.016667052,-0.002805085,-0.013519933,-0.011939882,-0.011877203,-0.046892347,-0.01186468,-0.011864705,0.004903528,-0.012382462,-0.014595228,-0.055755798,-0.071290612,-0.010276805,-0.01561278,-0.018755591,-0.001282953,0.001143435,0.005719796,0.00954834,-0.001063858,-0.023037253,0.022884212,-0.013397971,-0.003801874,0.0043002,-0.011843033,-0.004224233,-0.014684552,-0.023544912,-0.008973845,-0.044041506,0.018692203,0.017680451,-0.001616708,0.014748884,-0.001865484,0.006700064,0.003414703,0.001151324,-0.055997592,0.002744774,-0.003253751,-0.002980504,-0.011403173,-0.044787397,0.01664653,0.004142699,0.004250748,-0.02009889,-0.033736328,0.000160035,0.007034899,-0.051990534,-0.026668248,0.007134544,0.000693747,-0.010510207,0.000336842,-0.010404352
